Avg_Hosp,Facility ID,State,Period,Claim Type,Avg_State,Avg_Nation,Percent_Hosp,Percent_State,Percent_Nation
25.0,50709,5,2,6,17.0,19.0,0.0012,0.0007000000000000001,0.0009
0.0,100007,10,2,4,0.0,0.0,0.0,0.0,0.0
3583.0,360059,35,3,5,3631.0,3228.0,0.1655,0.1655,0.1491
0.0,110191,11,2,5,0.0,0.0,0.0,0.0,0.0
5.0,180116,18,2,6,25.0,19.0,0.0003,0.0012,0.0009
0.0,330270,34,2,5,0.0,0.0,0.0,0.0,0.0
219.0,190146,19,3,2,201.0,149.0,0.010700000000000001,0.009000000000000001,0.0069
35.0,450803,43,1,4,140.0,152.0,0.0014000000000000002,0.006,0.006999999999999999
0.0,360096,35,2,1,0.0,0.0,0.0,0.0,0.0
663.0,260077,24,3,1,686.0,825.0,0.0313,0.0322,0.0381
0.0,390327,38,2,2,0.0,0.0,0.0,0.0,0.0
0.0,320061,32,2,2,0.0,0.0,0.0,0.0,0.0
1961.0,320004,32,3,5,2378.0,3228.0,0.1048,0.1168,0.1491
2156.0,190025,19,3,5,2621.0,3228.0,0.1142,0.1165,0.1491
45.0,100187,10,1,4,72.0,152.0,0.0019,0.0033,0.006999999999999999
943.0,340030,27,3,7,1000.0,1174.0,0.0383,0.048600000000000004,0.0542
2222.0,360036,35,3,3,2833.0,2857.0,0.12480000000000001,0.1291,0.132
0.0,450192,43,2,5,0.0,0.0,0.0,0.0,0.0
91.0,250006,25,3,6,102.0,89.0,0.0052,0.0049,0.0040999999999999995
2331.0,150162,16,3,3,2834.0,2857.0,0.10289999999999999,0.1301,0.132
0.0,450894,43,2,1,0.0,0.0,0.0,0.0,0.0
300.0,370114,36,1,4,227.0,152.0,0.012,0.0105,0.006999999999999999
348.0,140083,15,3,1,774.0,825.0,0.0183,0.0355,0.0381
10931.0,240106,23,2,3,10956.0,10139.0,0.4988,0.5207999999999999,0.46840000000000004
4647.0,360010,35,3,5,3631.0,3228.0,0.25489999999999996,0.1655,0.1491
1686.0,100265,10,2,7,1711.0,1545.0,0.0757,0.07780000000000001,0.07139999999999999
740.0,330307,34,3,1,750.0,825.0,0.0397,0.035,0.0381
654.0,510038,49,3,7,1061.0,1174.0,0.0406,0.051500000000000004,0.0542
894.0,100072,10,3,1,1040.0,825.0,0.0429,0.0473,0.0381
9329.0,30130,4,2,3,11029.0,10139.0,0.5275,0.5035000000000001,0.46840000000000004
8.0,280009,29,1,1,6.0,13.0,0.0003,0.0003,0.0006
1155.0,390220,38,3,7,1163.0,1174.0,0.06480000000000001,0.0541,0.0542
90.0,420107,40,3,6,102.0,89.0,0.0051,0.0048,0.0040999999999999995
0.0,50167,5,2,5,0.0,0.0,0.0,0.0,0.0
117.0,150150,16,3,2,125.0,149.0,0.0062,0.0058,0.0069
0.0,140231,15,2,5,0.0,0.0,0.0,0.0,0.0
887.0,340099,27,3,7,1000.0,1174.0,0.050199999999999995,0.048600000000000004,0.0542
0.0,450130,43,2,2,0.0,0.0,0.0,0.0,0.0
46.0,300012,30,3,6,63.0,89.0,0.0022,0.003,0.0040999999999999995
0.0,180043,18,1,2,0.0,1.0,0.0,0.0,0.0
35.0,50072,5,3,6,88.0,89.0,0.0024,0.0039000000000000003,0.0040999999999999995
731.0,300011,30,3,4,903.0,855.0,0.0369,0.0436,0.0395
2079.0,370210,36,2,7,1369.0,1545.0,0.09939999999999999,0.0632,0.07139999999999999
0.0,160080,13,1,3,7.0,7.0,0.0,0.0003,0.0003
1205.0,330090,34,2,7,1617.0,1545.0,0.0625,0.0755,0.07139999999999999
589.0,70003,7,1,7,598.0,585.0,0.0325,0.0276,0.027000000000000003
1518.0,440200,42,3,3,3024.0,2857.0,0.0967,0.1377,0.132
12488.0,240080,23,2,3,10956.0,10139.0,0.514,0.5207999999999999,0.46840000000000004
8123.0,390330,38,2,3,9844.0,10139.0,0.4413,0.4585,0.46840000000000004
32.0,390125,38,1,4,117.0,152.0,0.0017000000000000001,0.0054,0.006999999999999999
78.0,670060,43,1,4,140.0,152.0,0.0034999999999999996,0.006,0.006999999999999999
0.0,310075,31,2,1,0.0,0.0,0.0,0.0,0.0
40.0,310016,31,3,2,116.0,149.0,0.0019,0.0051,0.0069
20150.0,440102,42,4,8,21954.0,21646.0,1.0,1.0,1.0
0.0,180093,18,1,3,10.0,7.0,0.0,0.0005,0.0003
560.0,230156,22,1,7,548.0,585.0,0.0273,0.026000000000000002,0.027000000000000003
20988.0,60013,6,4,8,22382.0,21646.0,1.0,1.0,1.0
4.0,360046,35,1,6,7.0,8.0,0.0002,0.0003,0.0004
3118.0,420027,40,3,5,2595.0,3228.0,0.1418,0.12240000000000001,0.1491
73.0,80009,9,3,6,107.0,89.0,0.0039000000000000003,0.004699999999999999,0.0040999999999999995
18759.0,260113,24,4,8,21320.0,21646.0,1.0,1.0,1.0
25.0,450518,43,2,6,23.0,19.0,0.0011,0.001,0.0009
0.0,350011,28,2,1,0.0,0.0,0.0,0.0,0.0
680.0,450678,43,1,7,661.0,585.0,0.028399999999999998,0.028300000000000002,0.027000000000000003
0.0,240166,23,1,5,2.0,2.0,0.0,0.0001,0.0001
7436.0,180004,18,2,3,9857.0,10139.0,0.4645,0.46759999999999996,0.46840000000000004
0.0,450399,43,2,5,0.0,0.0,0.0,0.0,0.0
4.0,500021,47,1,6,7.0,8.0,0.0002,0.0003,0.0004
19462.0,330027,34,4,8,21433.0,21646.0,1.0,1.0,1.0
576.0,50289,5,1,7,585.0,585.0,0.026099999999999998,0.0262,0.027000000000000003
4034.0,360359,35,3,5,3631.0,3228.0,0.18789999999999998,0.1655,0.1491
0.0,310118,31,2,5,0.0,0.0,0.0,0.0,0.0
0.0,220001,20,2,4,0.0,0.0,0.0,0.0,0.0
0.0,390086,38,2,1,0.0,0.0,0.0,0.0,0.0
5.0,260105,24,1,1,8.0,13.0,0.0002,0.0004,0.0006
2220.0,170142,17,3,3,2731.0,2857.0,0.11320000000000001,0.1272,0.132
0.0,390168,38,2,5,0.0,0.0,0.0,0.0,0.0
4.0,450163,43,1,6,8.0,8.0,0.0002,0.0003,0.0004
1.0,60117,6,1,6,9.0,8.0,0.0001,0.0004,0.0004
974.0,10095,2,3,1,999.0,825.0,0.0717,0.0481,0.0381
3.0,140122,15,1,3,6.0,7.0,0.0001,0.0003,0.0003
3111.0,340141,27,3,5,2937.0,3228.0,0.146,0.1427,0.1491
40.0,360065,35,1,4,165.0,152.0,0.0023,0.0075,0.006999999999999999
6.0,10023,2,1,5,2.0,2.0,0.0003,0.0001,0.0001
6.0,200037,21,1,6,6.0,8.0,0.0004,0.0003,0.0004
1247.0,370078,36,2,7,1369.0,1545.0,0.0562,0.0632,0.07139999999999999
2125.0,670053,43,3,7,1398.0,1174.0,0.0842,0.0599,0.0542
534.0,50586,5,3,4,769.0,855.0,0.0282,0.0345,0.0395
658.0,10113,2,1,7,537.0,585.0,0.029500000000000002,0.0259,0.027000000000000003
10.0,240069,23,2,6,14.0,19.0,0.0006,0.0007000000000000001,0.0009
1176.0,270049,26,3,4,1114.0,855.0,0.0526,0.0542,0.0395
0.0,340151,27,2,2,0.0,0.0,0.0,0.0,0.0
1562.0,670075,43,2,7,1596.0,1545.0,0.06570000000000001,0.0684,0.07139999999999999
299.0,670069,43,3,4,837.0,855.0,0.011699999999999999,0.0358,0.0395
2266.0,170137,17,3,3,2731.0,2857.0,0.1234,0.1272,0.132
114.0,310039,31,1,4,124.0,152.0,0.005,0.0055000000000000005,0.006999999999999999
0.0,440033,42,2,4,0.0,0.0,0.0,0.0,0.0
10.0,260094,24,1,6,8.0,8.0,0.0006,0.0004,0.0004
38.0,230022,22,1,4,144.0,152.0,0.0026,0.0069,0.006999999999999999
0.0,100211,10,2,1,0.0,0.0,0.0,0.0,0.0
2554.0,260186,24,3,5,2852.0,3228.0,0.1472,0.1338,0.1491
0.0,450451,43,1,5,3.0,2.0,0.0,0.0001,0.0001
9.0,310074,31,1,1,9.0,13.0,0.0004,0.0004,0.0006
0.0,50324,5,2,5,0.0,0.0,0.0,0.0,0.0
0.0,280127,29,2,2,0.0,0.0,0.0,0.0,0.0
19860.0,440235,42,4,8,21954.0,21646.0,1.0,1.0,1.0
16397.0,440153,42,4,8,21954.0,21646.0,1.0,1.0,1.0
1396.0,220015,20,3,1,1192.0,825.0,0.0764,0.057300000000000004,0.0381
20.0,450801,43,1,1,18.0,13.0,0.0009,0.0008,0.0006
4.0,40027,3,1,6,10.0,8.0,0.0002,0.0005,0.0004
4.0,350006,28,1,5,2.0,2.0,0.0002,0.0001,0.0001
0.0,180115,18,1,2,0.0,1.0,0.0,0.0,0.0
0.0,50222,5,1,3,4.0,7.0,0.0,0.0002,0.0003
206.0,50534,5,3,2,156.0,149.0,0.01,0.006999999999999999,0.0069
654.0,490141,45,1,7,571.0,585.0,0.0333,0.0276,0.027000000000000003
17228.0,330235,34,4,8,21433.0,21646.0,1.0,1.0,1.0
0.0,440008,42,2,2,0.0,0.0,0.0,0.0,0.0
0.0,50781,5,2,5,0.0,0.0,0.0,0.0,0.0
0.0,110168,11,2,1,0.0,0.0,0.0,0.0,0.0
82.0,360236,35,3,6,87.0,89.0,0.0040999999999999995,0.004,0.0040999999999999995
0.0,240019,23,2,1,0.0,0.0,0.0,0.0,0.0
12.0,50324,5,1,3,4.0,7.0,0.0005,0.0002,0.0003
1899.0,330246,34,2,7,1617.0,1545.0,0.0973,0.0755,0.07139999999999999
20454.0,390127,38,4,8,21471.0,21646.0,1.0,1.0,1.0
6.0,160033,13,1,6,7.0,8.0,0.0003,0.0003,0.0004
41.0,500031,47,3,2,153.0,149.0,0.0023,0.0073,0.0069
2.0,320061,32,2,6,15.0,19.0,0.0002,0.0008,0.0009
708.0,510023,49,3,1,786.0,825.0,0.0359,0.0381,0.0381
0.0,110165,11,2,4,0.0,0.0,0.0,0.0,0.0
3.0,330193,34,1,3,5.0,7.0,0.0001,0.0002,0.0003
36.0,390164,38,2,6,18.0,19.0,0.0014000000000000002,0.0008,0.0009
2976.0,180025,18,3,5,3097.0,3228.0,0.1616,0.1469,0.1491
7525.0,140145,15,2,3,9812.0,10139.0,0.40240000000000004,0.45049999999999996,0.46840000000000004
506.0,230133,22,3,7,1180.0,1174.0,0.0332,0.055999999999999994,0.0542
0.0,30112,4,1,2,1.0,1.0,0.0,0.0,0.0
2581.0,420106,40,3,5,2595.0,3228.0,0.1245,0.12240000000000001,0.1491
0.0,390050,38,2,4,0.0,0.0,0.0,0.0,0.0
0.0,250099,25,1,2,1.0,1.0,0.0,0.0,0.0
26.0,100321,10,1,1,19.0,13.0,0.0014000000000000002,0.0009,0.0006
0.0,450083,43,1,2,1.0,1.0,0.0,0.0,0.0
230.0,520070,48,1,4,221.0,152.0,0.0106,0.010700000000000001,0.006999999999999999
1.0,450654,43,2,6,23.0,19.0,0.0001,0.001,0.0009
0.0,320009,32,2,1,0.0,0.0,0.0,0.0,0.0
250.0,50696,5,3,6,88.0,89.0,0.008199999999999999,0.0039000000000000003,0.0040999999999999995
1879.0,440183,42,2,7,1487.0,1545.0,0.0821,0.0677,0.07139999999999999
862.0,450465,43,2,7,1596.0,1545.0,0.04190000000000001,0.0684,0.07139999999999999
526.0,110095,11,1,7,576.0,585.0,0.028399999999999998,0.0275,0.027000000000000003
1255.0,420082,40,2,7,1434.0,1545.0,0.0629,0.0677,0.07139999999999999
820.0,440032,42,3,7,1174.0,1174.0,0.0521,0.0535,0.0542
0.0,70025,7,2,2,0.0,0.0,0.0,0.0,0.0
0.0,420072,40,1,5,2.0,2.0,0.0,0.0001,0.0001
1553.0,360270,35,3,3,2833.0,2857.0,0.09269999999999999,0.1291,0.132
20187.0,520194,48,4,8,20640.0,21646.0,1.0,1.0,1.0
446.0,10052,2,2,7,1495.0,1545.0,0.0339,0.0719,0.07139999999999999
23.0,180101,18,2,6,25.0,19.0,0.0012,0.0012,0.0009
229.0,290046,33,1,4,172.0,152.0,0.0087,0.0075,0.006999999999999999
8546.0,310083,31,2,3,9558.0,10139.0,0.3281,0.4217,0.46840000000000004
0.0,370201,36,2,1,0.0,0.0,0.0,0.0,0.0
1107.0,110002,11,3,1,805.0,825.0,0.060599999999999994,0.0384,0.0381
0.0,50636,5,2,4,0.0,0.0,0.0,0.0,0.0
0.0,390041,38,2,2,0.0,0.0,0.0,0.0,0.0
704.0,450718,43,1,7,661.0,585.0,0.029500000000000002,0.028300000000000002,0.027000000000000003
7.0,490011,45,1,6,7.0,8.0,0.0003,0.0003,0.0004
1.0,30024,4,1,5,1.0,2.0,0.0,0.0001,0.0001
9.0,520021,48,1,5,2.0,2.0,0.0005,0.0001,0.0001
24.0,390012,38,1,4,117.0,152.0,0.0013,0.0054,0.006999999999999999
201.0,110071,11,3,2,191.0,149.0,0.0125,0.0091,0.0069
327.0,30077,4,1,7,673.0,585.0,0.022799999999999997,0.030699999999999998,0.027000000000000003
0.0,200021,21,2,5,0.0,0.0,0.0,0.0,0.0
514.0,50113,5,3,1,849.0,825.0,0.0298,0.0381,0.0381
0.0,440102,42,2,5,0.0,0.0,0.0,0.0,0.0
2.0,520078,48,1,6,6.0,8.0,0.0001,0.0003,0.0004
10766.0,50573,5,2,3,10415.0,10139.0,0.5136,0.4669,0.46840000000000004
9640.0,50149,5,2,3,10415.0,10139.0,0.4629,0.4669,0.46840000000000004
73.0,360112,35,3,6,87.0,89.0,0.0031,0.004,0.0040999999999999995
0.0,250040,25,2,2,0.0,0.0,0.0,0.0,0.0
1477.0,50641,5,3,7,1250.0,1174.0,0.0567,0.055999999999999994,0.0542
0.0,150008,16,2,1,0.0,0.0,0.0,0.0,0.0
0.0,30062,4,2,5,0.0,0.0,0.0,0.0,0.0
24.0,340051,27,1,1,11.0,13.0,0.0012,0.0005,0.0006
1400.0,340091,27,2,7,1438.0,1545.0,0.0674,0.0699,0.07139999999999999
13.0,360035,35,2,6,18.0,19.0,0.0006,0.0008,0.0009
778.0,370215,36,3,1,920.0,825.0,0.031400000000000004,0.0425,0.0381
84.0,440002,42,3,6,98.0,89.0,0.0034999999999999996,0.0045000000000000005,0.0040999999999999995
0.0,50211,5,2,5,0.0,0.0,0.0,0.0,0.0
939.0,50781,5,3,1,849.0,825.0,0.0659,0.0381,0.0381
119.0,180053,18,3,6,107.0,89.0,0.008100000000000001,0.0051,0.0040999999999999995
0.0,10087,2,2,4,0.0,0.0,0.0,0.0,0.0
13987.0,670054,43,2,3,10339.0,10139.0,0.6152000000000001,0.4429,0.46840000000000004
264.0,10125,2,1,7,537.0,585.0,0.0219,0.0259,0.027000000000000003
0.0,390096,38,2,2,0.0,0.0,0.0,0.0,0.0
252.0,520034,48,3,2,171.0,149.0,0.013500000000000002,0.0083,0.0069
18.0,180095,18,1,6,10.0,8.0,0.0013,0.0005,0.0004
3542.0,420068,40,3,3,2977.0,2857.0,0.1732,0.1404,0.132
39.0,360085,35,2,6,18.0,19.0,0.0016,0.0008,0.0009
60.0,230239,22,3,2,134.0,149.0,0.0039000000000000003,0.0064,0.0069
733.0,360039,35,3,1,796.0,825.0,0.0384,0.0363,0.0381
0.0,360348,35,2,1,0.0,0.0,0.0,0.0,0.0
982.0,510039,49,2,7,1368.0,1545.0,0.0512,0.0664,0.07139999999999999
535.0,260183,24,3,1,686.0,825.0,0.0248,0.0322,0.0381
697.0,670025,43,3,1,879.0,825.0,0.0225,0.0377,0.0381
0.0,360041,35,2,4,0.0,0.0,0.0,0.0,0.0
0.0,330385,34,2,5,0.0,0.0,0.0,0.0,0.0
254.0,350063,28,1,4,518.0,152.0,0.0274,0.0241,0.006999999999999999
19650.0,490141,45,4,8,20676.0,21646.0,1.0,1.0,1.0
194.0,450862,43,3,2,175.0,149.0,0.0078000000000000005,0.0075,0.0069
1110.0,50189,5,3,3,2641.0,2857.0,0.0892,0.1184,0.132
12.0,450565,43,2,6,23.0,19.0,0.0006,0.001,0.0009
11.0,390147,38,1,2,0.0,1.0,0.0006,0.0,0.0
992.0,340144,27,3,7,1000.0,1174.0,0.058600000000000006,0.048600000000000004,0.0542
773.0,160005,13,3,4,1016.0,855.0,0.0472,0.050300000000000004,0.0395
131.0,140155,15,1,4,125.0,152.0,0.0068000000000000005,0.0058,0.006999999999999999
2.0,110078,11,1,5,2.0,2.0,0.0001,0.0001,0.0001
9.0,450083,43,1,6,8.0,8.0,0.0003,0.0003,0.0004
11.0,50342,5,2,6,17.0,19.0,0.0006,0.0007000000000000001,0.0009
2638.0,220065,20,3,5,3003.0,3228.0,0.1535,0.1445,0.1491
3.0,430091,41,1,5,2.0,2.0,0.0002,0.0001,0.0001
2.0,140240,15,1,3,6.0,7.0,0.0001,0.0003,0.0003
2579.0,250128,25,3,5,3341.0,3228.0,0.19149999999999998,0.1597,0.1491
3.0,280132,29,1,6,6.0,8.0,0.0002,0.0003,0.0004
2856.0,450130,43,3,5,2979.0,3228.0,0.1232,0.1276,0.1491
950.0,290019,33,3,7,1557.0,1174.0,0.0487,0.0677,0.0542
0.0,290057,33,2,2,0.0,0.0,0.0,0.0,0.0
1923.0,110082,11,2,7,1500.0,1545.0,0.0867,0.07150000000000001,0.07139999999999999
0.0,450272,43,2,4,0.0,0.0,0.0,0.0,0.0
2045.0,110229,11,3,5,2545.0,3228.0,0.10279999999999999,0.1213,0.1491
166.0,10131,2,3,6,103.0,89.0,0.008,0.005,0.0040999999999999995
1511.0,230165,22,3,7,1180.0,1174.0,0.0639,0.055999999999999994,0.0542
4.0,390185,38,1,6,7.0,8.0,0.0002,0.0003,0.0004
1039.0,340004,27,3,7,1000.0,1174.0,0.051100000000000007,0.048600000000000004,0.0542
7.0,220101,20,2,6,10.0,19.0,0.0004,0.0005,0.0009
18.0,150091,16,2,6,18.0,19.0,0.0012,0.0008,0.0009
290.0,100183,10,3,4,672.0,855.0,0.0134,0.030600000000000002,0.0395
50.0,390117,38,3,6,86.0,89.0,0.0029,0.004,0.0040999999999999995
0.0,140120,15,1,5,3.0,2.0,0.0,0.0001,0.0001
849.0,390115,38,3,1,910.0,825.0,0.04019999999999999,0.0424,0.0381
18102.0,320065,32,4,8,20371.0,21646.0,1.0,1.0,1.0
0.0,320038,32,2,1,0.0,0.0,0.0,0.0,0.0
0.0,360026,35,2,2,0.0,0.0,0.0,0.0,0.0
2847.0,50373,5,3,3,2641.0,2857.0,0.134,0.1184,0.132
0.0,670059,43,1,5,3.0,2.0,0.0,0.0001,0.0001
8.0,500119,47,2,6,15.0,19.0,0.0004,0.0007000000000000001,0.0009
28926.0,450124,43,4,8,23343.0,21646.0,1.0,1.0,1.0
1.0,670106,43,2,6,23.0,19.0,0.0001,0.001,0.0009
21509.0,100204,10,4,8,21985.0,21646.0,1.0,1.0,1.0
2368.0,160016,13,3,5,2964.0,3228.0,0.13570000000000002,0.1469,0.1491
828.0,490094,45,2,7,1462.0,1545.0,0.0642,0.0707,0.07139999999999999
38.0,10083,2,1,4,108.0,152.0,0.002,0.0052,0.006999999999999999
0.0,240001,23,2,2,0.0,0.0,0.0,0.0,0.0
1868.0,110113,11,3,3,2829.0,2857.0,0.1414,0.1349,0.132
15.0,220036,20,1,1,17.0,13.0,0.0006,0.0008,0.0006
114.0,50751,5,3,4,769.0,855.0,0.0039000000000000003,0.0345,0.0395
2059.0,150058,16,3,3,2834.0,2857.0,0.09519999999999999,0.1301,0.132
0.0,670006,43,2,5,0.0,0.0,0.0,0.0,0.0
41.0,340061,27,2,6,23.0,19.0,0.0017000000000000001,0.0011,0.0009
0.0,390068,38,2,1,0.0,0.0,0.0,0.0,0.0
7721.0,390160,38,2,3,9844.0,10139.0,0.41850000000000004,0.4585,0.46840000000000004
24.0,310038,31,1,3,6.0,7.0,0.0009,0.0003,0.0003
1065.0,370212,36,3,3,3254.0,2857.0,0.052000000000000005,0.1503,0.132
1368.0,40026,3,2,7,1341.0,1545.0,0.06,0.06269999999999999,0.07139999999999999
641.0,360152,35,1,7,597.0,585.0,0.031,0.027200000000000002,0.027000000000000003
3442.0,190045,19,3,3,4269.0,2857.0,0.1563,0.1898,0.132
12.0,150158,16,1,1,9.0,13.0,0.0007000000000000001,0.0004,0.0006
0.0,370236,36,2,5,0.0,0.0,0.0,0.0,0.0
7.0,140135,15,1,6,7.0,8.0,0.0003,0.0003,0.0004
8115.0,50159,5,2,3,10415.0,10139.0,0.46840000000000004,0.4669,0.46840000000000004
0.0,110046,11,1,3,6.0,7.0,0.0,0.0003,0.0003
928.0,370211,36,2,7,1369.0,1545.0,0.0484,0.0632,0.07139999999999999
24.0,490090,45,1,1,12.0,13.0,0.0013,0.0006,0.0006
41.0,380056,37,3,6,76.0,89.0,0.0031,0.0037,0.0040999999999999995
0.0,260214,24,2,5,0.0,0.0,0.0,0.0,0.0
9.0,490007,45,1,1,12.0,13.0,0.0004,0.0006,0.0006
201.0,310058,31,1,7,530.0,585.0,0.0111,0.023399999999999997,0.027000000000000003
3565.0,110124,11,3,5,2545.0,3228.0,0.21789999999999998,0.1213,0.1491
608.0,140286,15,1,7,564.0,585.0,0.0291,0.0259,0.027000000000000003
105.0,230165,22,1,4,144.0,152.0,0.0045000000000000005,0.0069,0.006999999999999999
164.0,100025,10,3,2,185.0,149.0,0.0073,0.0084,0.0069
2271.0,270004,26,3,3,1880.0,2857.0,0.1027,0.0915,0.132
906.0,110122,11,3,1,805.0,825.0,0.0432,0.0384,0.0381
15357.0,370228,36,4,8,21650.0,21646.0,1.0,1.0,1.0
868.0,220017,20,2,7,1378.0,1545.0,0.0432,0.0663,0.07139999999999999
0.0,50747,5,1,3,4.0,7.0,0.0,0.0002,0.0003
0.0,390006,38,2,1,0.0,0.0,0.0,0.0,0.0
636.0,330273,34,3,4,747.0,855.0,0.031,0.0349,0.0395
1740.0,50324,5,3,3,2641.0,2857.0,0.0706,0.1184,0.132
22.0,330024,34,2,6,15.0,19.0,0.0009,0.0007000000000000001,0.0009
20960.0,360230,35,4,8,21942.0,21646.0,1.0,1.0,1.0
0.0,670107,43,2,6,23.0,19.0,0.0,0.001,0.0009
226.0,450007,43,3,2,175.0,149.0,0.011399999999999999,0.0075,0.0069
4577.0,70008,7,3,5,4136.0,3228.0,0.2397,0.1907,0.1491
774.0,330395,34,3,4,747.0,855.0,0.0317,0.0349,0.0395
1035.0,230302,22,3,4,874.0,855.0,0.0493,0.0415,0.0395
0.0,450213,43,2,2,0.0,0.0,0.0,0.0,0.0
1318.0,60001,6,2,7,1652.0,1545.0,0.0576,0.0738,0.07139999999999999
174.0,220105,20,3,2,113.0,149.0,0.0095,0.0054,0.0069
0.0,190266,19,1,1,20.0,13.0,0.0,0.0009,0.0006
914.0,140052,15,3,1,774.0,825.0,0.0451,0.0355,0.0381
1199.0,450044,43,3,7,1398.0,1174.0,0.0519,0.0599,0.0542
1990.0,50573,5,3,3,2641.0,2857.0,0.0949,0.1184,0.132
0.0,100126,10,2,2,0.0,0.0,0.0,0.0,0.0
1101.0,100267,10,3,1,1040.0,825.0,0.0579,0.0473,0.0381
0.0,10012,2,2,1,0.0,0.0,0.0,0.0,0.0
9750.0,140228,15,2,3,9812.0,10139.0,0.4769,0.45049999999999996,0.46840000000000004
86.0,490022,45,3,6,81.0,89.0,0.0043,0.0039000000000000003,0.0040999999999999995
653.0,250049,25,3,7,971.0,1174.0,0.0492,0.0464,0.0542
10.0,150005,16,2,6,18.0,19.0,0.0005,0.0008,0.0009
72.0,40088,3,3,6,97.0,89.0,0.0032,0.0045000000000000005,0.0040999999999999995
4401.0,180004,18,3,5,3097.0,3228.0,0.2749,0.1469,0.1491
6.0,100213,10,1,3,6.0,7.0,0.0003,0.0003,0.0003
0.0,490122,45,2,4,0.0,0.0,0.0,0.0,0.0
860.0,200009,21,3,4,971.0,855.0,0.0345,0.047,0.0395
790.0,490024,45,1,7,571.0,585.0,0.034300000000000004,0.0276,0.027000000000000003
527.0,450871,43,3,5,2979.0,3228.0,0.0217,0.1276,0.1491
149.0,320038,32,1,4,252.0,152.0,0.0087,0.0124,0.006999999999999999
268.0,360011,35,3,2,153.0,149.0,0.0134,0.006999999999999999,0.0069
85.0,100224,10,3,6,93.0,89.0,0.0039000000000000003,0.0042,0.0040999999999999995
22943.0,420007,40,4,8,21199.0,21646.0,1.0,1.0,1.0
51.0,520089,48,3,6,78.0,89.0,0.0026,0.0038,0.0040999999999999995
0.0,100187,10,2,5,0.0,0.0,0.0,0.0,0.0
0.0,280127,29,1,2,0.0,1.0,0.0,0.0,0.0
1132.0,390080,38,3,4,839.0,855.0,0.0567,0.0391,0.0395
1947.0,380051,37,3,3,1750.0,2857.0,0.096,0.0859,0.132
7.0,170176,17,1,6,8.0,8.0,0.0003,0.0004,0.0004
2350.0,490002,45,3,3,2456.0,2857.0,0.1477,0.1188,0.132
13.0,150115,16,2,6,18.0,19.0,0.0006,0.0008,0.0009
4.0,100287,10,1,5,2.0,2.0,0.0002,0.0001,0.0001
0.0,50624,5,2,1,0.0,0.0,0.0,0.0,0.0
9.0,10065,2,1,6,8.0,8.0,0.0005,0.0004,0.0004
647.0,500026,47,1,7,655.0,585.0,0.0345,0.031400000000000004,0.027000000000000003
722.0,130071,14,3,7,711.0,1174.0,0.0403,0.0334,0.0542
737.0,100049,10,3,4,672.0,855.0,0.0384,0.030600000000000002,0.0395
1728.0,160083,13,2,7,1396.0,1545.0,0.0758,0.0692,0.07139999999999999
54.0,190255,19,1,6,9.0,8.0,0.0029,0.0004,0.0004
0.0,50714,5,2,5,0.0,0.0,0.0,0.0,0.0
6.0,390028,38,1,1,12.0,13.0,0.0003,0.0006,0.0006
1073.0,330245,34,3,7,1250.0,1174.0,0.050499999999999996,0.0583,0.0542
771.0,360027,35,3,1,796.0,825.0,0.0369,0.0363,0.0381
9.0,330267,34,1,1,9.0,13.0,0.0004,0.0004,0.0006
976.0,180043,18,3,7,1034.0,1174.0,0.061,0.049,0.0542
1240.0,250082,25,3,7,971.0,1174.0,0.060899999999999996,0.0464,0.0542
0.0,170137,17,1,2,0.0,1.0,0.0,0.0,0.0
6452.0,330088,34,3,5,3983.0,3228.0,0.3627,0.1858,0.1491
0.0,110069,11,2,4,0.0,0.0,0.0,0.0,0.0
0.0,110002,11,2,2,0.0,0.0,0.0,0.0,0.0
474.0,440200,42,1,7,681.0,585.0,0.0302,0.031,0.027000000000000003
385.0,180149,18,1,7,617.0,585.0,0.0301,0.029300000000000003,0.027000000000000003
2288.0,50126,5,2,7,1651.0,1545.0,0.0895,0.07400000000000001,0.07139999999999999
12.0,240076,23,2,6,14.0,19.0,0.0007000000000000001,0.0007000000000000001,0.0009
2.0,100266,10,1,6,8.0,8.0,0.0001,0.0004,0.0004
0.0,20024,1,2,2,0.0,0.0,0.0,0.0,0.0
784.0,450883,43,3,7,1398.0,1174.0,0.0263,0.0599,0.0542
0.0,50239,5,2,1,0.0,0.0,0.0,0.0,0.0
0.0,290056,33,1,6,8.0,8.0,0.0,0.0004,0.0004
87.0,100039,10,3,2,185.0,149.0,0.0036,0.0084,0.0069
0.0,220105,20,2,2,0.0,0.0,0.0,0.0,0.0
777.0,450893,43,3,5,2979.0,3228.0,0.0302,0.1276,0.1491
12.0,310070,31,2,6,15.0,19.0,0.0006,0.0006,0.0009
0.0,450890,43,2,1,0.0,0.0,0.0,0.0,0.0
15.0,350063,28,2,6,16.0,19.0,0.0016,0.0007000000000000001,0.0009
3695.0,180095,18,3,5,3097.0,3228.0,0.254,0.1469,0.1491
1096.0,160047,13,2,7,1396.0,1545.0,0.0625,0.0692,0.07139999999999999
25.0,460017,44,1,4,268.0,152.0,0.0013,0.011699999999999999,0.006999999999999999
210.0,370078,36,3,2,165.0,149.0,0.0095,0.0076,0.0069
7.0,360134,35,1,5,2.0,2.0,0.0003,0.0001,0.0001
